436527.73	3671689.2	177.5
436527.87	3671689.7	181
436528.01	3671690.1	177
436528.15	3671690.6	187
436528.29	3671691.1	190
436528.43	3671691.6	180.5
436528.56	3671692.1	173
436528.7	3671692.6	173.5
436528.84	3671693	173
436528.98	3671693.5	171.5
436529.12	3671694	173.5
436529.26	3671694.5	184.5
436529.4	3671695	184.5
436529.54	3671695.4	177
436529.68	3671695.9	169
436529.82	3671696.4	177
436529.96	3671696.9	179.5
436530.1	3671697.4	177.5
436530.24	3671697.8	181.5
436530.37	3671698.3	180.5
436530.51	3671698.8	176
436530.65	3671699.3	170
436530.79	3671699.8	168
436525.84	3671680.9	222.5
436525.98	3671681.4	216
436526.12	3671681.8	194
436526.26	3671682.3	204.5
436526.4	3671682.8	175.5
436526.54	3671683.3	176.5
436526.68	3671683.8	171.5
436526.82	3671684.2	170.6131
436526.96	3671684.7	169
436527.1	3671685.2	161
436527.23	3671685.7	167
436527.37	3671686.2	164.5
436527.51	3671686.6	164.5
436527.65	3671687.1	164.5
436527.79	3671687.6	164.5
436527.93	3671688.1	166
436528.07	3671688.6	175
436528.21	3671689	180
436528.35	3671689.5	179
436528.49	3671690	186.5
436528.63	3671690.5	181
436528.77	3671691	170.5
436528.91	3671691.5	169.5
436529.04	3671691.9	167.5
436529.18	3671692.4	170.5
436529.32	3671692.9	167.5
436529.46	3671693.4	169
436529.6	3671693.9	172.5
436529.74	3671694.3	175.5
436529.88	3671694.8	185.5
436530.02	3671695.3	177
436530.16	3671695.8	172
436530.3	3671696.3	177.5
436530.44	3671696.7	174.5
436530.58	3671697.2	173
436530.72	3671697.7	171.5
436530.86	3671698.2	175.5
436530.99	3671698.7	171
436531.13	3671699.1	169
436531.27	3671699.6	167.5
436526.32	3671680.7	206.5
436526.46	3671681.2	196.5
436526.6	3671681.7	196.5
436526.74	3671682.2	170.5
436526.88	3671682.7	168
436527.02	3671683.1	170
436527.16	3671683.6	172
436527.3	3671684.1	173.97024
436527.44	3671684.6	173
436527.58	3671685.1	168.5
436527.71	3671685.5	162.5
436527.85	3671686	163
436527.99	3671686.5	161.5
436528.13	3671687	162.5
436528.27	3671687.5	164.5
436528.41	3671687.9	167
436528.55	3671688.4	169.5
436528.69	3671688.9	175
436528.83	3671689.4	174
436528.97	3671689.9	170
436529.11	3671690.4	170.5
436529.25	3671690.8	169
436529.39	3671691.3	165.5
436529.52	3671691.8	165
436529.66	3671692.3	164.5
436529.8	3671692.8	167
436529.94	3671693.2	168.5
436530.08	3671693.7	166.5
436530.22	3671694.2	170
436530.36	3671694.7	170
436530.5	3671695.2	166.5
436530.64	3671695.6	167.5
436530.78	3671696.1	170.5
436530.92	3671696.6	176
436531.06	3671697.1	169
436531.2	3671697.6	167.5
436531.34	3671698	167.5
436531.47	3671698.5	168
436531.61	3671699	170
436531.75	3671699.5	170.5
436526.8	3671680.6	173
436526.94	3671681.1	176
436527.08	3671681.6	175
436527.22	3671682	174.5
436527.36	3671682.5	170.5
436527.5	3671683	171
436527.64	3671683.5	169
436527.78	3671684	173.5
436527.92	3671684.4	169
436528.06	3671684.9	166.5
436528.19	3671685.4	161.5
436528.33	3671685.9	160
436528.47	3671686.4	160.5
436528.61	3671686.9	159.5
436528.75	3671687.3	162.5
436528.89	3671687.8	163
436529.03	3671688.3	163.5
436529.17	3671688.8	163.5
436529.31	3671689.3	164
436529.45	3671689.7	164.5
436529.59	3671690.2	164.5
436529.73	3671690.7	162
436529.87	3671691.2	163.5
436530.01	3671691.7	162.5
436530.14	3671692.1	162.5
436530.28	3671692.6	164.5
436530.42	3671693.1	164.5
436530.56	3671693.6	165.5
436530.7	3671694.1	164
436530.84	3671694.5	163.5
436530.98	3671695	170.5
436531.12	3671695.5	175
436531.26	3671696	169.5
436531.4	3671696.5	169.5
436531.54	3671696.9	167
436531.68	3671697.4	168.5
436531.82	3671697.9	168
436531.95	3671698.4	167
436532.09	3671698.9	168
436532.23	3671699.3	170.5
436527.28	3671680.5	177
436527.42	3671680.9	177.5
436527.56	3671681.4	177
436527.7	3671681.9	172.5
436527.84	3671682.4	174.5
436527.98	3671682.9	175.5
436528.12	3671683.3	169
436528.26	3671683.8	168
436528.4	3671684.3	169.5
436528.54	3671684.8	162.5
436528.67	3671685.3	160
436528.81	3671685.8	159
436528.95	3671686.2	159
436529.09	3671686.7	160
436529.23	3671687.2	161
436529.37	3671687.7	161
436529.51	3671688.2	163
436529.65	3671688.6	163
436529.79	3671689.1	163.5
436529.93	3671689.6	162.5
436530.07	3671690.1	162
436530.21	3671690.6	161.5
436530.35	3671691	160
436530.49	3671691.5	160.5
436530.62	3671692	162
436530.76	3671692.5	162
436530.9	3671693	164.5
436531.04	3671693.4	163.5
436531.18	3671693.9	163.5
436531.32	3671694.4	164.5
436531.46	3671694.9	167
436531.6	3671695.4	168.5
436531.74	3671695.8	169.5
436531.88	3671696.3	168.5
436532.02	3671696.8	166.5
436532.16	3671697.3	165
436532.3	3671697.8	165.5
436532.44	3671698.2	165.5
436532.57	3671698.7	168
436532.71	3671699.2	168
436527.76	3671680.3	167
436527.9	3671680.8	164.5
436528.04	3671681.3	168
436528.18	3671681.8	165.5
436528.32	3671682.2	166.5
436528.46	3671682.7	165
436528.6	3671683.2	166
436528.74	3671683.7	168.5
436528.88	3671684.2	165.5
436529.02	3671684.7	162.5
436529.16	3671685.1	159
436529.29	3671685.6	159
436529.43	3671686.1	159.5
436529.57	3671686.6	160
436529.71	3671687.1	163
436529.85	3671687.5	163.5
436529.99	3671688	164.5
436530.13	3671688.5	165.5
436530.27	3671689	163
436530.41	3671689.5	163.5
436530.55	3671689.9	163
436530.69	3671690.4	161.5
436530.83	3671690.9	161
436530.97	3671691.4	161.5
436531.1	3671691.9	163.5
436531.24	3671692.3	163
436531.38	3671692.8	163.5
436531.52	3671693.3	165
436531.66	3671693.8	163.5
436531.8	3671694.3	163
436531.94	3671694.7	165
436532.08	3671695.2	160
436532.22	3671695.7	168
436532.36	3671696.2	167
436532.5	3671696.7	165
436532.64	3671697.1	164.5
436532.78	3671697.6	164
436532.92	3671698.1	166.5
436533.05	3671698.6	169
436533.19	3671699.1	171
436528.24	3671680.2	167
436528.38	3671680.7	168
436528.52	3671681.2	166.5
436528.66	3671681.6	166
436528.8	3671682.1	163.5
436528.94	3671682.6	164.5
436529.08	3671683.1	166
436529.22	3671683.6	165.5
436529.36	3671684	165.5
436529.5	3671684.5	161.5
436529.64	3671685	160
436529.77	3671685.5	159.5
436529.91	3671686	160
436530.05	3671686.4	161.5
436530.19	3671686.9	163
436530.33	3671687.4	161.5
436530.47	3671687.9	165.5
436530.61	3671688.4	164
436530.75	3671688.8	164
436530.89	3671689.3	163.5
436531.03	3671689.8	163.5
436531.17	3671690.3	162.5
436531.31	3671690.8	162
436531.45	3671691.2	163
436531.59	3671691.7	161.5
436531.72	3671692.2	166
436531.86	3671692.7	164.5
436532	3671693.2	164.5
436532.14	3671693.6	164
436532.28	3671694.1	163.5
436532.42	3671694.6	165.5
436532.56	3671695.1	166.5
436532.7	3671695.6	169
436532.84	3671696	167
436532.98	3671696.5	166.5
436533.12	3671697	167.5
436533.26	3671697.5	168
436533.4	3671698	167
436533.53	3671698.4	169.5
436533.67	3671698.9	170
436528.72	3671680.1	166
436528.86	3671680.5	164
436529	3671681	168.5
436529.14	3671681.5	167.5
436529.28	3671682	167
436529.42	3671682.5	164
436529.56	3671682.9	162.5
436529.7	3671683.4	163
436529.84	3671683.9	162
436529.98	3671684.4	163.5
436530.12	3671684.9	161.5
436530.25	3671685.3	160
436530.39	3671685.8	161.5
436530.53	3671686.3	163.5
436530.67	3671686.8	165
436530.81	3671687.3	164
436530.95	3671687.7	162.5
436531.09	3671688.2	164
436531.23	3671688.7	165
436531.37	3671689.2	164
436531.51	3671689.7	164
436531.65	3671690.1	162
436531.79	3671690.6	161.5
436531.93	3671691.1	163.5
436532.07	3671691.6	164
436532.2	3671692.1	163
436532.34	3671692.5	168.5
436532.48	3671693	166
436532.62	3671693.5	165
436532.76	3671694	165.5
436532.9	3671694.5	165.5
436533.04	3671694.9	170.5
436533.18	3671695.4	171.5
436533.32	3671695.9	170
436533.46	3671696.4	169.5
436533.6	3671696.9	170.5
436533.74	3671697.3	169.5
436533.88	3671697.8	167.68538
436534.01	3671698.3	168.37203
436534.15	3671698.8	168.64108
436529.2	3671679.9	162.5
436529.34	3671680.4	163.5
436529.48	3671680.9	167.5
436529.62	3671681.4	165.5
436529.76	3671681.8	166
436529.9	3671682.3	162.5
436530.04	3671682.8	163
436530.18	3671683.3	162
436530.32	3671683.8	161
436530.46	3671684.2	161.5
436530.6	3671684.7	160
436530.74	3671685.2	161.5
436530.87	3671685.7	161
436531.01	3671686.2	160.5
436531.15	3671686.6	161.5
436531.29	3671687.1	161.5
436531.43	3671687.6	163
436531.57	3671688.1	163
436531.71	3671688.6	162.5
436531.85	3671689	163
436531.99	3671689.5	163.5
436532.13	3671690	163.5
436532.27	3671690.5	161.5
436532.41	3671691	161.5
436532.55	3671691.4	163
436532.68	3671691.9	164.5
436532.82	3671692.4	165.5
436532.96	3671692.9	167
436533.1	3671693.4	169
436533.24	3671693.8	168
436533.38	3671694.3	169.5
436533.52	3671694.8	175
436533.66	3671695.3	180
436533.8	3671695.8	176
436533.94	3671696.2	176
436534.08	3671696.7	175
436534.22	3671697.2	171.5
436534.36	3671697.7	168.65522
436534.5	3671698.2	168.68468
436534.63	3671698.6	168.549
436529.68	3671679.8	163.5
436529.82	3671680.3	162
436529.96	3671680.7	163
436530.1	3671681.2	166
436530.24	3671681.7	165.5
436530.38	3671682.2	165
436530.52	3671682.7	164.5
436530.66	3671683.1	164
436530.8	3671683.6	161.5
436530.94	3671684.1	161.5
436531.08	3671684.6	160
436531.22	3671685.1	161.5
436531.35	3671685.5	161.5
436531.49	3671686	161.5
436531.63	3671686.5	160
436531.77	3671687	161.5
436531.91	3671687.5	163
436532.05	3671687.9	162.5
436532.19	3671688.4	162
436532.33	3671688.9	163
436532.47	3671689.4	162.5
436532.61	3671689.9	160
436532.75	3671690.3	162.5
436532.89	3671690.8	164.5
436533.03	3671691.3	165
436533.16	3671691.8	168
436533.3	3671692.3	167.40456
436533.44	3671692.7	169.90733
436533.58	3671693.2	173.25978
436533.72	3671693.7	174.5
436533.86	3671694.2	173
436534	3671694.7	182
436534.14	3671695.1	190.5
436534.28	3671695.6	190.5
436534.42	3671696.1	188
436534.56	3671696.6	189.5
436534.7	3671697.1	179.5
436534.84	3671697.5	173.5
436534.98	3671698	173.0315
436535.11	3671698.5	171.38119
436530.16	3671679.6	164
436530.3	3671680.1	162.5
436530.44	3671680.6	165.5
436530.58	3671681.1	169.5
436530.72	3671681.6	175.5
436530.86	3671682	171
436531	3671682.5	169.5
436531.14	3671683	168
436531.28	3671683.5	165.5
436531.42	3671684	165.5
436531.56	3671684.4	164
436531.7	3671684.9	165
436531.83	3671685.4	165
436531.97	3671685.9	164.5
436532.11	3671686.4	164.5
436532.25	3671686.8	161.5
436532.39	3671687.3	160.5
436532.53	3671687.8	163
436532.67	3671688.3	162
436532.81	3671688.8	163
436532.95	3671689.2	165
436533.09	3671689.7	168
436533.23	3671690.2	165.5
436533.37	3671690.7	167
436533.51	3671691.2	165.5
436533.65	3671691.6	164
436533.78	3671692.1	167.3844
436533.92	3671692.6	173.49148
436534.06	3671693.1	178.16555
436534.2	3671693.6	178
436534.34	3671694	183
436534.48	3671694.5	191
436534.62	3671695	197.5
436534.76	3671695.5	195
436534.9	3671696	192
436535.04	3671696.4	192
436535.18	3671696.9	192
436535.32	3671697.4	186.5
436535.46	3671697.9	183.29838
436535.59	3671698.4	177.37399
436530.64	3671679.5	164.5
436530.78	3671680	165.5
436530.92	3671680.5	169
436531.06	3671680.9	174.5
436531.2	3671681.4	179.5
436531.34	3671681.9	180.5
436531.48	3671682.4	178.5
436531.62	3671682.9	175
436531.76	3671683.3	174
436531.9	3671683.8	171.5
436532.04	3671684.3	168.5
436532.18	3671684.8	167
436532.32	3671685.3	165.5
436532.45	3671685.7	167
436532.59	3671686.2	165.5
436532.73	3671686.7	163
436532.87	3671687.2	163.5
436533.01	3671687.7	162
436533.15	3671688.1	165
436533.29	3671688.6	166
436533.43	3671689.1	165.5
436533.57	3671689.6	169
436533.71	3671690.1	170
436533.85	3671690.5	168
436533.99	3671691	168
436534.13	3671691.5	173.5
436534.26	3671692	173.5
436534.4	3671692.5	182.5
436534.54	3671692.9	189
436534.68	3671693.4	189
436534.82	3671693.9	191.5
436534.96	3671694.4	195
436535.1	3671694.9	191
436535.24	3671695.3	193
436535.38	3671695.8	187
436535.52	3671696.3	192
436535.66	3671696.8	192.5
436535.8	3671697.3	194
436535.94	3671697.7	193.5
436536.08	3671698.2	184
436531.12	3671679.4	169
436531.26	3671679.8	168
436531.4	3671680.3	171.5
436531.54	3671680.8	174.5
436531.68	3671681.3	172.5
436531.82	3671681.8	181.5
436531.96	3671682.2	174
436532.1	3671682.7	177
436532.24	3671683.2	178.5
436532.38	3671683.7	177.5
436532.52	3671684.2	173
436532.66	3671684.6	167.5
436532.8	3671685.1	173
436532.93	3671685.6	168.5
436533.07	3671686.1	167.5
436533.21	3671686.6	166.5
436533.35	3671687	164
436533.49	3671687.5	166.5
436533.63	3671688	162.5
436533.77	3671688.5	164.5
436533.91	3671689	167.5
436534.05	3671689.4	166
436534.19	3671689.9	168.5
436534.33	3671690.4	170.5
436534.47	3671690.9	170.5
436534.61	3671691.4	175
436534.74	3671691.8	182.5
436534.88	3671692.3	198.5
436535.02	3671692.8	195.5
436535.16	3671693.3	203
436535.3	3671693.8	203.5
436535.44	3671694.2	192
436535.58	3671694.7	199
436535.72	3671695.2	185.5
436535.86	3671695.7	185.5
436536	3671696.2	187
436536.14	3671696.6	187
436536.28	3671697.1	192
436536.42	3671697.6	195
436536.56	3671698.1	196
436531.6	3671679.2	177
436531.74	3671679.7	175
436531.88	3671680.2	170.5
436532.02	3671680.7	176
436532.16	3671681.1	176.5
436532.3	3671681.6	174
436532.44	3671682.1	178.5
436532.58	3671682.6	177
436532.72	3671683.1	178
436532.86	3671683.5	173
436533	3671684	173.5
436533.14	3671684.5	173.5
436533.28	3671685	176
436533.41	3671685.5	173.5
436533.55	3671685.9	171.5
436533.69	3671686.4	167
436533.83	3671686.9	168.5
436533.97	3671687.4	171.5
436534.11	3671687.9	170
436534.25	3671688.3	167.02047
436534.39	3671688.8	167.1462
436534.53	3671689.3	168
436534.67	3671689.8	172.5
436534.81	3671690.3	171.5
436534.95	3671690.7	174.5
436535.09	3671691.2	176.5
436535.23	3671691.7	180
436535.36	3671692.2	187
436535.5	3671692.7	188.5
436535.64	3671693.1	200
436535.78	3671693.6	200
436535.92	3671694.1	194.5
436536.06	3671694.6	179
436536.2	3671695.1	179.5
436536.34	3671695.5	185.5
436536.48	3671696	190
436536.62	3671696.5	178
436536.76	3671697	183
436536.9	3671697.5	192.5
436537.04	3671697.9	188
436532.08	3671679.1	192.5
436532.22	3671679.6	185
436532.36	3671680	182
436532.5	3671680.5	177
436532.64	3671681	175
436532.78	3671681.5	174
436532.92	3671682	172.5
436533.06	3671682.4	178
436533.2	3671682.9	175
436533.34	3671683.4	174.5
436533.48	3671683.9	170.5
436533.62	3671684.4	167.5
436533.76	3671684.8	170
436533.89	3671685.3	172
436534.03	3671685.8	169.5
436534.17	3671686.3	171
436534.31	3671686.8	168
436534.45	3671687.2	169
436534.59	3671687.7	163.5
436534.73	3671688.2	164.50731
436534.87	3671688.7	164.90936
436535.01	3671689.2	166
436535.15	3671689.6	170
436535.29	3671690.1	171
436535.43	3671690.6	175
436535.57	3671691.1	176
436535.71	3671691.6	182
436535.84	3671692	182.5
436535.98	3671692.5	193.5
436536.12	3671693	203.5
436536.26	3671693.5	203
436536.4	3671694	193
436536.54	3671694.4	190.5
436536.68	3671694.9	192
436536.82	3671695.4	183.5
436536.96	3671695.9	186.5
436537.1	3671696.4	183.5
436537.24	3671696.8	183.5
436537.38	3671697.3	188
436537.52	3671697.8	193.5
436532.56	3671678.9	185
436532.7	3671679.4	182.5
436532.84	3671679.9	178.5
436532.98	3671680.4	176
436533.12	3671680.9	173
436533.26	3671681.3	171
436533.4	3671681.8	170.5
436533.54	3671682.3	171.5
436533.68	3671682.8	171
436533.82	3671683.3	170.5
436533.96	3671683.7	169.5
436534.1	3671684.2	168
436534.24	3671684.7	166
436534.38	3671685.2	166
436534.51	3671685.7	167
436534.65	3671686.1	165.5
436534.79	3671686.6	166
436534.93	3671687.1	171.5
436535.07	3671687.6	165.5
436535.21	3671688.1	166.5
436535.35	3671688.5	166.5
436535.49	3671689	172
436535.63	3671689.5	170
436535.77	3671690	173.5
436535.91	3671690.5	176
436536.05	3671690.9	182.5
436536.19	3671691.4	195.5
436536.32	3671691.9	196.5
436536.46	3671692.4	199.5
436536.6	3671692.9	210
436536.74	3671693.3	197.5
436536.88	3671693.8	194.5
436537.02	3671694.3	187
436537.16	3671694.8	184.5
436537.3	3671695.3	185
436537.44	3671695.7	184
436537.58	3671696.2	181.5
436537.72	3671696.7	175.5
436537.86	3671697.2	186.5
436538	3671697.7	197
436533.04	3671678.8	189.5
436533.18	3671679.3	176.5
436533.32	3671679.8	178
436533.46	3671680.2	173
436533.6	3671680.7	171.5
436533.74	3671681.2	166
436533.88	3671681.7	166
436534.02	3671682.2	166
436534.16	3671682.6	166
436534.3	3671683.1	164.5
436534.44	3671683.6	164.5
436534.58	3671684.1	165
436534.72	3671684.6	164.5
436534.86	3671685	165.5
436534.99	3671685.5	165
436535.13	3671686	166.5
436535.27	3671686.5	165
436535.41	3671687	166
436535.55	3671687.4	167.5
436535.69	3671687.9	167.5
436535.83	3671688.4	167
436535.97	3671688.9	170.5
436536.11	3671689.4	169.5
436536.25	3671689.8	175
436536.39	3671690.3	178.5
436536.53	3671690.8	182
436536.67	3671691.3	195.5
436536.81	3671691.8	207
436536.94	3671692.2	193.5
436537.08	3671692.7	208.5
436537.22	3671693.2	199
436537.36	3671693.7	186
436537.5	3671694.2	182.5
436537.64	3671694.6	182.5
436537.78	3671695.1	184.5
436537.92	3671695.6	182
436538.06	3671696.1	178.5
436538.2	3671696.6	180.5
436538.34	3671697	188
436538.48	3671697.5	192.5
436533.53	3671678.7	180
436533.66	3671679.1	179
436533.8	3671679.6	173.5
436533.94	3671680.1	169.5
436534.08	3671680.6	170
436534.22	3671681.1	167
436534.36	3671681.5	164.5
436534.5	3671682	169
436534.64	3671682.5	165.5
436534.78	3671683	166
436534.92	3671683.5	165
436535.06	3671683.9	164
436535.2	3671684.4	164.5
436535.34	3671684.9	164.5
436535.47	3671685.4	166
436535.61	3671685.9	164.5
436535.75	3671686.3	165
436535.89	3671686.8	164.5
436536.03	3671687.3	166.5
436536.17	3671687.8	165
436536.31	3671688.3	166
436536.45	3671688.7	172.5
436536.59	3671689.2	173
436536.73	3671689.7	179.5
436536.87	3671690.2	178.5
436537.01	3671690.7	193.5
436537.15	3671691.1	191.5
436537.29	3671691.6	186.5
436537.42	3671692.1	201
436537.56	3671692.6	198
436537.7	3671693.1	196.5
436537.84	3671693.5	185
436537.98	3671694	180.5
436538.12	3671694.5	177.5
436538.26	3671695	179
436538.4	3671695.5	177
436538.54	3671695.9	174.5
436538.68	3671696.4	181
436538.82	3671696.9	184
436538.96	3671697.4	190.5
436534.01	3671678.5	182
436534.14	3671679	174.5
436534.28	3671679.5	171
436534.42	3671680	171.5
436534.56	3671680.4	170.5
436534.7	3671680.9	167.5
436534.84	3671681.4	166.5
436534.98	3671681.9	164
436535.12	3671682.4	166
436535.26	3671682.8	165
436535.4	3671683.3	165.5
