Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	IP #1(mV/V)	IP #2(mV/V)	IP #3(mV/V)	IP #4(mV/V)	IP #5(mV/V)	IP #6(mV/V)	IP #7(mV/V)	IP #8(mV/V)	IP #9(mV/V)	IP #10(mV/V)	IP #11(mV/V)	IP #12(mV/V)	IP #13(mV/V)	IP #14(mV/V)	IP dV #1(mV)	IP dV #2(mV)	IP dV #3(mV)	IP dV #4(mV)	IP dV #5(mV)	IP dV #6(mV)	IP dV #7(mV)	IP dV #8(mV)	IP dV #9(mV)	IP dV #10(mV)	IP dV #11(mV)	IP dV #12(mV)	IP dV #13(mV)	IP dV #14(mV)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2021-05-07 16:08:57	128	11	4	18.2304	0	5.0354	47	18.6635	0	5.0846	48	20.1961	0	5.0934	51	20.7093	0	5.0802	52	18.2304	0	5.0354	0	235.045	551.702	-0.545763	0	-2.32195	0.00688342	218.838	2	0	36.533574760438796	30.045132855768298	25.2134353690174	21.374011126901397	18.1448981116913	15.627773667100598	13.6887054670892	11.659755854638199	9.84230595433291	8.48362584606399	6.9286240325701	5.86431537743784	5.08069310338798	4.69947515413641	-19.9386779834428	-16.3975256434426	-13.760563316775999	-11.6651471384426	-9.90281632344284	-8.52906261677593	-7.47079069344285	-6.36346480944263	-5.3715676695966605	-4.63005016579579	-3.7813875143517204	-3.2005270951667595	-2.7728549528870396	-2.56480025302596	13.6568	12.1148	44.2753	0	33.1821	-87.6808
2021-05-07 16:08:57	128	12	3	18.2304	0	5.0354	47	18.6635	0	5.0846	48	19.2247	0	5.1148	49	19.736	0	5.1043	50	18.2304	0	5.0354	0	235.045	551.702	-8.66274	0	-36.8556	0.00879086	347.356	2	0	36.5167734176987	28.377038929176198	22.406529828974598	18.1082909643838	14.878914462521601	12.3562647023789	10.2159816394549	8.34104574477895	6.71010351844558	5.26120258265745	4.01502187219831	2.9505135486627996	2.05770682129875	1.3349134721270801	-316.335205310175	-245.82282594017502	-194.101875668508	-156.867362691425	-128.892123284175	-107.039071792675	-88.49836244829979	-72.2562858441748	-58.1278622259441	-45.5764144363511	-34.7810786494929	-25.5595229762093	-17.8253730782304	-11.564004367153899	13.6568	12.1148	44.2753	0	33.1821	-87.6808
2021-05-07 16:08:04	127	13	3	12.4637	0	2.5502	35	21.2089	0	5.0618	53	15.267999999999999	0	3.8058	41	18.2304	0	5.0354	47	12.4637	0	2.5502	0	238.44400000000002	386.56300000000005	1.55427	0	6.51839	0.026903899999999998	122.869	2	0	29.729850750735196	24.0024625542419	19.6770013069102	16.478401954707802	13.9700471972015	11.9737894245046	10.2369409279947	8.66305459945942	7.31993860914371	6.16794119459638	4.99664074112502	4.04627258629744	3.20497156167326	2.4899459840821896	46.208294807203906	37.3063718047039	30.583425558870697	25.611929970953998	21.713262699203895	18.6105337805374	15.910997612829002	13.4647490907039	11.3771806006656	9.58666249161575	7.76614219652217	6.28901093737635	4.981399739009481	3.87005501814159	13.6391	12.097000000000001	43.8855	0	33.181999999999995	-87.6808
2021-05-07 16:08:04	127	14	2	12.4637	0	2.5502	35	21.2089	0	5.0618	53	14.3504	0	3.3299	39	19.2247	0	5.1148	49	12.4637	0	2.5502	0	238.44400000000002	386.56300000000005	3.55475	0	14.9081	0.010126799999999998	131.139	2	0	26.6111540201446	21.188719853216	17.0813687392871	14.074714654236901	11.817291992047	9.98776025519164	8.418026516894491	7.0431404476101305	5.85486336210813	4.77750749187546	3.8272065228586	2.9930758955167	2.32028372457931	1.73594226610696	94.5961041138282	75.3206849938282	60.7200625138282	50.0321471138282	42.0075650524948	35.5040299360504	29.924012773828203	25.0366311271615	20.8125984974179	16.9828634926517	13.6047773962524	10.6396482775063	8.24803766938372	6.170847578272611	13.6391	12.097000000000001	43.8855	0	33.181999999999995	-87.6808
2021-05-07 16:08:04	127	15	1	12.4637	0	2.5502	35	21.2089	0	5.0618	53	13.3797	0	2.9699	37	20.1961	0	5.0934	51	12.4637	0	2.5502	0	238.44400000000002	386.56300000000005	8.20148	0	34.3958	0.00894469	123.494	2	0	26.3145450669885	21.1752065854113	17.2175839523198	14.2815028316532	11.9913572128262	10.1556557019739	8.58174853772802	7.188160855760599	5.96470435063277	4.868548658633951	3.88487645117792	3.04080175613936	2.3652098627343596	1.7878742816775	215.818116098466	173.667953659299	141.209605672355	117.129406126383	98.3468312504657	83.2913689279102	70.38300671846599	58.953530458299106	48.919381002440005	39.9292861406226	31.8617219045264	24.9390633495002	19.3982124886972	14.6632084389173	13.6391	12.097000000000001	43.8855	0	33.181999999999995	-87.6808
2021-05-07 16:07:29	126	16	1	16.7441	0	4.5531	44	21.2089	0	5.0618	53	17.0791	0	4.7575	45	20.7093	0	5.0802	52	16.7441	0	4.5531	0	393.881	547.898	36.7433	0	93.2854	0.310237	167.465	1	0	30.6602760811691	24.345881128798197	19.5651497004232	16.0632596182889	13.4104800399332	11.3469145639741	9.606010267780759	8.09925865785611	6.7934202541126005	5.62743210481024	4.6163787510751	3.7300729001515602	2.98388170384024	2.35014731237181	1126.5605003341	894.5486320124339	718.8886615785451	590.2175748407669	492.7456316281	416.92337389910006	352.956760886184	297.59369621376703	249.61285084948503	206.770568888806	169.621106534555	137.055282266629	109.637736343823	86.35222739271141	13.6568	12.1148	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:06:55	125	17	4	11.6021	0	2.1622	33	15.6378	0	3.9664	42	13.3797	0	2.9699	37	13.9401	0	3.1681	38	11.6021	0	2.1622	0	238.451	392.914	0.907067	0	3.804	0.0600741	119.506	1	0	35.094289619219396	28.371834627354602	23.624149121309	19.5092404932031	16.4433584448825	13.752160613710899	11.356680014450701	9.25941503759529	7.5434943646345305	6.070943896073639	4.64385761580317	3.36448420628403	2.6254868445921002	1.96497175969886	31.8328780467736	25.735159806773602	21.428690140106898	17.6961916067736	14.915230646773601	12.4741334401069	10.3012716267736	8.398911414773611	6.84245610215821	5.50675391265594	4.212290795864569	3.05181317504946	2.3814929278847097	1.78236137760692	13.6568	12.097000000000001	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:06:55	125	18	3	11.6021	0	2.1622	33	15.6378	0	3.9664	42	12.9138	0	2.7292	36	14.3504	0	3.3299	39	11.6021	0	2.1622	0	238.451	392.914	3.47989	0	14.5938	0.7973560000000001	137.543	1	0	36.0635704159333	30.065698741295098	25.1937779532307	21.2787407624637	18.0996818926745	15.441087125046302	13.121724359663801	11.0320870132748	9.16185312302446	7.51599972143933	6.02990227108472	4.79988963355292	3.77575789940463	2.91487866034802	125.49732433386299	104.62537964886299	87.6716222638627	74.04771629886291	62.984935285862896	53.733313053862894	45.66218149761271	38.3904695518629	31.8822579023242	26.1548660838629	20.983407696135398	16.703096758345403	13.1392290958074	10.143462458446198	13.6568	12.097000000000001	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:06:55	125	19	1	11.6021	0	2.1622	33	15.6378	0	3.9664	42	12.0186	0	2.3232	34	15.267999999999999	0	3.8058	41	11.6021	0	2.1622	0	238.451	392.914	31.4695	0	131.975	0.500763	236.921	1	0	30.186314095679304	23.7135702501045	18.945515597527603	15.4745864950282	12.815612266061	10.7302112973949	8.947605462541711	7.387829645247769	6.02190763566245	4.80270825462349	3.7406659400892504	2.81609201449448	2.03527403412799	1.37248827366613	949.9495136833	746.2552219983	596.2067204133	486.978167284966	403.3014630773	337.67484732885504	281.577056106633	232.491623734966	189.506682127915	151.139034609574	117.71704817542101	88.6211291374377	64.0491440195035	43.1915789378137	13.6568	12.097000000000001	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:06:20	124	20	4	17.0791	0	4.7575	45	21.7121	0	5.0497	54	19.2247	0	5.1148	49	19.736	0	5.1043	50	17.0791	0	4.7575	0	356.81699999999995	545.987	1.89755	0	5.318	0.192243	167.07	1	0	32.2541683367446	25.8747986720948	21.1997647779571	17.708435617864698	14.820210284402199	12.5718803929196	10.6579237630419	8.931262793416929	7.34798667485616	5.9085098249022	4.78084442041487	3.78733512584611	2.9701668653478803	2.26474098665212	61.2039979080836	49.0988050680836	40.227679894750295	33.6026973380836	28.1221363320838	23.855810921416897	20.2239765380838	16.9475456200836	13.943195074237499	11.211711279848302	9.07190626808386	7.18666960187672	5.63604941586161	4.29746633558364	13.6568	12.1414	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:06:20	124	21	1	17.0791	0	4.7575	45	21.7121	0	5.0497	54	17.6212	0	4.8467	46	21.2089	0	5.0618	53	17.0791	0	4.7575	0	356.81699999999995	545.987	49.0215	0	137.386	0.151451	246.63400000000001	1	0	37.738984767850795	29.755945781136603	23.826169678452302	19.5027527159839	16.2425467749271	13.704276877349699	11.5610381519489	9.68399803857759	8.054595736907691	6.601139548232321	5.32510280312042	4.21699799274943	3.2852974944973496	2.50161121610973	1850.0218684732502	1458.6812748365899	1167.99472000214	956.054309408255	796.2341042865891	671.804291256589	566.739501206172	474.724168014255	394.848413296076	323.597802012863	261.044559047952	206.723592430612	161.050230859366	122.632749256241	13.6568	12.1414	44.2753	0	33.181999999999995	-87.6807
2021-05-07 16:05:27	123	22	4	12.4637	0	2.5502	35	16.7441	0	4.5531	44	14.3504	0	3.3299	39	14.8745	0	3.5275	40	12.4637	0	2.5502	0	238.437	431.782	0.88755	0	3.7223699999999997	0.012814700000000002	116.94200000000001	2	0	6.13857067546721	2.39292475534792	-0.320521762601165	-1.94602874280621	-2.77529149596731	-3.27729468014886	-3.5117965081820297	-3.56082844952502	-3.48750610224012	-3.20490559033166	-2.94077099493921	-2.60532358520909	-2.3701591199957703	-1.83839556690628	5.44828539341428	2.1238391934143896	-0.284478933252392	-1.72719685658559	-2.46320860658573	-2.90876128658572	-3.1168932690858298	-3.1604115445856	-3.09533433120111	-2.84451238540913	-2.6100798547675295	-2.31235367072353	-2.10363356491905	-1.63166708408562	13.6568	12.1414	44.0154	0	33.181999999999995	-87.6807
